title,domestic_gross,foreign_gross,year,production_budget,worldwide_gross,profit_loss
Next Stop Wonderland,3395581.0,70122.0, 1998,1000000.0,3465703.0,2465703.0
Junebug,2678010.0,875243.0, 2005,1000000.0,3553253.0,2553253.0
Frozen River,2511476.0,3518653.0, 2008,1000000.0,6030129.0,5030129.0
Sidewalks of New York,2402459.0,1172849.0, 2001,1000000.0,3575308.0,2575308.0
Two Girls and a Guy,2057193.0,257833.0, 1998,1000000.0,2315026.0,1315026.0
The Broken Hearts Club: A Romantic Comedy,1744858.0,277584.0, 2000,1000000.0,2022442.0,1022442.0
Who Killed the Electric Car?,1678874.0,170518.0, 2006,1000000.0,1849392.0,849392.0
The Secrets of Jonathan Sperry,1355079.0,0.0, 2009,1000000.0,1355079.0,355079.0
Walking and Talking,1287480.0,328307.0, 1996,1000000.0,1615787.0,615787.0
Bubba Ho-Tep,1239183.0,253712.0, 2003,1000000.0,1492895.0,492895.0
No Man's Land,1067481.0,1616726.0, 2001,1000000.0,2684207.0,1684207.0
Slam,1009819.0,77702.0, 1998,1000000.0,1087521.0,87521.0
Visages villages,952432.0,3063254.0, 2017,1000000.0,4015686.0,3015686.0
Brigham City,852206.0,0.0, 2001,1000000.0,852206.0,-147794.0
Panic,779137.0,646570.0, 2000,1000000.0,1425707.0,425707.0
Fiza,623791.0,555671.0, 2000,1000000.0,1179462.0,179462.0
Orgazmo,582024.0,45263.0, 1998,1000000.0,627287.0,-372713.0
All the Real Girls,549666.0,153354.0, 2003,1000000.0,703020.0,-296980.0
23 Blast,549185.0,0.0, 2014,1000000.0,549185.0,-450815.0
Dream With The Fishes,542909.0,0.0, 1997,1000000.0,542909.0,-457091.0
The Act of Killing,486919.0,740397.0, 2013,1000000.0,1227316.0,227316.0
Blue Car,464126.0,11241.0, 2003,1000000.0,475367.0,-524633.0
Wristcutters: A Love Story,446165.0,27604.0, 2007,1000000.0,473769.0,-526231.0
Luminarias,428535.0,0.0, 2000,1000000.0,428535.0,-571465.0
Antarctica: A Year on Ice,288757.0,0.0, 2014,1000000.0,288757.0,-711243.0
The Battle of Shaker Heights,280351.0,558794.0, 2003,1000000.0,839145.0,-160855.0
Taxi to the Dark Side,274661.0,29811.0, 2008,1000000.0,304472.0,-695528.0
Guiana 1838,227241.0,0.0, 2004,1000000.0,227241.0,-772759.0
Love Liza,213137.0,0.0, 2002,1000000.0,213137.0,-786863.0
Once in a Lifetime: the Extraordinary Story of the New York Cosmos,144601.0,70958.0, 2006,1000000.0,215559.0,-784441.0
Lisa Picard is Famous,113433.0,0.0, 2001,1000000.0,113433.0,-886567.0
Beyond the Brick: A LEGO Brickumentary,101531.0,0.0, 2015,1000000.0,101531.0,-898469.0
The House of the Devil,101215.0,1597.0, 2009,1000000.0,102812.0,-897188.0
Hardflip,96734.0,0.0, 2012,1000000.0,96734.0,-903266.0
Creative Control,63014.0,0.0, 2016,1000000.0,63014.0,-936986.0
Chocolate: Deep Dark Secrets,49000.0,1500000.0, 2005,1000000.0,1549000.0,549000.0
The Perfect Host,48764.0,2823.0, 2011,1000000.0,51587.0,-948413.0
The Last Big Thing,22434.0,0.0, 1998,1000000.0,22434.0,-977566.0
Safe Men,21210.0,0.0, 1998,1000000.0,21210.0,-978790.0
Speedway Junky,17127.0,0.0, 2001,1000000.0,17127.0,-982873.0
Hits,15156.0,0.0, 2015,1000000.0,15156.0,-984844.0
The Specials,12996.0,0.0, 2000,1000000.0,12996.0,-987004.0
16 to Life,11574.0,0.0, 2010,1000000.0,11574.0,-988426.0
Alone with Her,10787.0,833590.0, 2007,1000000.0,844377.0,-155623.0
Special,7202.0,19620.0, 2008,1000000.0,26822.0,-973178.0
The Sisterhood of Night,6870.0,0.0, 2015,1000000.0,6870.0,-993130.0
Sparkler,5494.0,0.0, 1999,1000000.0,5494.0,-994506.0
The Helixâ¦Loaded,3700.0,0.0, 2005,1000000.0,3700.0,-996300.0
Childless,1036.0,0.0, 2015,1000000.0,1036.0,-998964.0
In Her Line of Fire,884.0,0.0, 2006,1000000.0,884.0,-999116.0
The Jimmy Show,703.0,0.0, 2002,1000000.0,703.0,-999297.0
Heli,0.0,552614.0, 2013,1000000.0,552614.0,-447386.0
Karachi se Lahore,0.0,17721.0, 2015,1000000.0,17721.0,-982279.0
Loving Annabelle,0.0,5382.0, 2006,1000000.0,5382.0,-994618.0
American Hero,0.0,26.0, 2015,1000000.0,26.0,-999974.0
Frat Party,0.0,0.0, 2009,1000000.0,0.0,-1000000.0
Jimmy and Judy,0.0,0.0, 2006,1000000.0,0.0,-1000000.0
The Party's Over,0.0,0.0, 2003,1000000.0,0.0,-1000000.0
The Poker House,0.0,0.0, 2009,1000000.0,0.0,-1000000.0
Proud,0.0,0.0, 2005,1000000.0,0.0,-1000000.0
Steppin: The Movie,0.0,0.0, 2008,1000000.0,0.0,-1000000.0
Zombies of Mass Destruction,0.0,0.0, 2010,1000000.0,0.0,-1000000.0
Snow White: A Deadly Summer,0.0,0.0, 2012,1000000.0,0.0,-1000000.0
Truth or Die,0.0,0.0, 2012,1000000.0,0.0,-1000000.0
Black Rock,0.0,0.0, 2013,1000000.0,0.0,-1000000.0
Hidden Away,0.0,0.0, 2014,1000000.0,0.0,-1000000.0
My Last Day Without You,0.0,0.0, 2013,1000000.0,0.0,-1000000.0
Zombie Hunter,0.0,0.0, 2013,1000000.0,0.0,-1000000.0
Doc Holliday's Revenge,0.0,0.0, 2014,1000000.0,0.0,-1000000.0
A Fine Step,0.0,0.0, 2014,1000000.0,0.0,-1000000.0
Fear Clinic,0.0,0.0, 2015,1000000.0,0.0,-1000000.0
The Pet,0.0,0.0, 2015,1000000.0,0.0,-1000000.0
Bang Bang Baby,0.0,0.0, 2014,1000000.0,0.0,-1000000.0
Hush,0.0,0.0, 2016,1000000.0,0.0,-1000000.0
1982,0.0,0.0, 2016,1000000.0,0.0,-1000000.0
The Horror Network,0.0,0.0, 2015,1000000.0,0.0,-1000000.0
Chemical Cut,0.0,0.0, 2016,1000000.0,0.0,-1000000.0
Por amor en el caserio,0.0,0.0, 2015,1000000.0,0.0,-1000000.0
And Then Came Love,8158.0,0.0, 2007,989000.0,8158.0,-980842.0
Hard Candy,1024640.0,7242426.0, 2006,950000.0,8267066.0,7317066.0
Charly,814666.0,0.0, 2002,950000.0,814666.0,-135334.0
Banshee Chapter,0.0,78122.0, 2014,950000.0,78122.0,-871878.0
Jesse,0.0,0.0, 2014,950000.0,0.0,-950000.0
Ask Me Anything,0.0,0.0, 2015,950000.0,0.0,-950000.0
L!fe Happens,30905.0,0.0, 2012,930000.0,30905.0,-899095.0
Lowriders,6179955.0,8466.0, 2017,916000.0,6188421.0,5272421.0
Food Chains,0.0,176.0, 2014,913000.0,176.0,-912824.0
On the Waterfront,9600000.0,0.0, 1954,910000.0,9600000.0,8690000.0
Meet the Blacks,9097072.0,0.0, 2016,900000.0,9097072.0,8197072.0
"4 luni, 3 saptamani si 2 zile",1196321.0,10796835.0, 2008,900000.0,11993156.0,11093156.0
The Quiet,381420.0,0.0, 2006,900000.0,381420.0,-518580.0
The Giant Mechanical Man,7396.0,0.0, 2012,900000.0,7396.0,-892604.0
The Brass Teapot,6997.0,406736.0, 2013,900000.0,413733.0,-486267.0
40 Weeks,0.0,0.0, 2014,900000.0,0.0,-900000.0
Le bonheur d'Elza,0.0,0.0, 2015,900000.0,0.0,-900000.0
Bambi,102797000.0,165203000.0, 1942,858000.0,268000000.0,267142000.0
"For a Good Time, Call",1251749.0,134339.0, 2012,850000.0,1386088.0,536088.0
Latter Days,833118.0,32590.0, 2004,850000.0,865708.0,15708.0
The Hammer,442638.0,0.0, 2008,850000.0,442638.0,-407362.0
Windsor Drive,3256.0,0.0, 2015,850000.0,3256.0,-846744.0
Harrison Montgomery,0.0,0.0, 2008,850000.0,0.0,-850000.0
Time Changer,1500711.0,0.0, 2002,825000.0,1500711.0,675711.0
London to Brighton,0.0,610776.0, 2009,825000.0,610776.0,-214224.0
Crying With Laughter,0.0,16909.0, 2009,820000.0,16909.0,-803091.0
Billy Jack,98000000.0,0.0, 1971,800000.0,98000000.0,97200000.0
Jodaeiye Nader az Simin,7098492.0,17327677.0, 2011,800000.0,24426169.0,23626169.0
Welcome to the Dollhouse,4198137.0,836657.0, 1996,800000.0,5034794.0,4234794.0
Raising Victor Vargas,2073984.0,826594.0, 2003,800000.0,2900578.0,2100578.0
Ruby in Paradise,1001437.0,0.0, 1993,800000.0,1001437.0,201437.0
Pandora's Box,881950.0,0.0, 2002,800000.0,881950.0,81950.0
Cama adentro,200433.0,0.0, 2007,800000.0,200433.0,-599567.0
Deterrence,144583.0,227064.0, 2000,800000.0,371647.0,-428353.0
The Mudge Boy,62544.0,0.0, 2004,800000.0,62544.0,-737456.0
The Young Unknowns,58163.0,0.0, 2003,800000.0,58163.0,-741837.0
DÃ¸d snÃ¸,46742.0,2147278.0, 2009,800000.0,2194020.0,1394020.0
Not Cool,35688.0,0.0, 2014,800000.0,35688.0,-764312.0
Vessel,0.0,0.0, 2015,800000.0,0.0,-800000.0
Saints and Soldiers,1310470.0,0.0, 2004,780000.0,1310470.0,530470.0
American Graffiti,115000000.0,25000000.0, 1973,777000.0,140000000.0,139223000.0
Iraq for Sale: The War Profiteers,0.0,0.0, 2006,775000.0,0.0,-775000.0
Kevin Hart: Laugh at My Pain,7706436.0,6000.0, 2011,750000.0,7712436.0,6962436.0
Aqua Teen Hunger Force Colon Movie Film for Theaters,5520368.0,0.0, 2007,750000.0,5520368.0,4770368.0
Il conformista,59656.0,29953.0, 2014,750000.0,89609.0,-660391.0
Interview with the Assassin,47329.0,0.0, 2002,750000.0,47329.0,-702671.0
Undead,41196.0,188054.0, 2005,750000.0,229250.0,-520750.0
Donkey Punch,19367.0,795434.0, 2009,750000.0,814801.0,64801.0
All the Boys Love Mandy Lane,0.0,1960521.0, 2013,750000.0,1960521.0,1210521.0
Destiny,0.0,450.0, 2014,750000.0,450.0,-749550.0
Bled,0.0,0.0, 2009,750000.0,0.0,-750000.0
Adulterers,0.0,0.0, 2016,750000.0,0.0,-750000.0
La mariÃ©e Ã©tait en noir,44566.0,0.0, 1968,747000.0,44566.0,-702434.0
High Noon,8000000.0,0.0, 1952,730000.0,8000000.0,7270000.0
Hoop Dreams,7768371.0,4000000.0, 1994,700000.0,11768371.0,11068371.0
Rize,3278611.0,1579120.0, 2005,700000.0,4857731.0,4157731.0
Half Nelson,2697938.0,2213787.0, 2006,700000.0,4911725.0,4211725.0
L.I.E.,1140965.0,0.0, 2001,700000.0,1140965.0,440965.0
Columbus,1017107.0,93404.0, 2017,700000.0,1110511.0,410511.0
Naturally Native,10508.0,0.0, 1999,700000.0,10508.0,-689492.0
B-Girl,0.0,1160.0, 2010,700000.0,1160.0,-698840.0
Walter,0.0,0.0, 2015,700000.0,0.0,-700000.0
Hav Plenty,2301777.0,0.0, 1998,650000.0,2301777.0,1651777.0
Escape from Tomorrow,171962.0,0.0, 2013,650000.0,171962.0,-478038.0
That Way Madness Lies,1447.0,0.0, 2018,650000.0,1447.0,-648553.0
After,0.0,0.0, 2012,650000.0,0.0,-650000.0
The Hadza: Last of the First,0.0,0.0, 2014,650000.0,0.0,-650000.0
Starsuckers,0.0,14812.0, 2009,640000.0,14812.0,-625188.0
Treachery,0.0,0.0, 2013,625000.0,0.0,-625000.0
Top Hat,1782000.0,1420000.0, 1935,609000.0,3202000.0,2593000.0
The Blair Witch Project,140539099.0,107760901.0, 1999,600000.0,248300000.0,247700000.0
Woodstock,34505110.0,0.0, 1970,600000.0,34505110.0,33905110.0
The Kentucky Fried Movie,15000000.0,5000000.0, 1977,600000.0,20000000.0,19400000.0
Per qualche dollaro in piÃ¹,4300000.0,0.0, 1967,600000.0,4300000.0,3700000.0
Mercy Streets,173599.0,0.0, 2000,600000.0,173599.0,-426401.0
Water & Power,42557.0,0.0, 2014,600000.0,42557.0,-557443.0
Arnolds Park,23616.0,0.0, 2007,600000.0,23616.0,-576384.0
Broken Vessels,15030.0,70313.0, 1999,600000.0,85343.0,-514657.0
Drunk Wedding,3301.0,0.0, 2015,600000.0,3301.0,-596699.0
Crop Circles: Quest for Truth,0.0,0.0, 2002,600000.0,0.0,-600000.0
The Maid's Room,0.0,0.0, 2014,600000.0,0.0,-600000.0
Light from the Darkroom,0.0,0.0, 2014,600000.0,0.0,-600000.0
Irreplaceable,0.0,0.0, 2015,600000.0,0.0,-600000.0
A Hard Day's Night,1537860.0,88924.0, 1964,560000.0,1626784.0,1066784.0
The Harvest/La Cosecha,3709.0,0.0, 2011,560000.0,3709.0,-556291.0
Julija in alfa Romeo,0.0,8462.0, 2015,560000.0,8462.0,-551538.0
Mata Hari,900000.0,0.0, 1931,558000.0,900000.0,342000.0
Love Letters,5269990.0,0.0, 1984,550000.0,5269990.0,4719990.0
Faith Connections,9111.0,0.0, 2014,550000.0,9111.0,-540889.0
High Road,0.0,0.0, 2012,546173.0,0.0,-546173.0
Fireproof,33456317.0,16980.0, 2008,500000.0,33473297.0,32973297.0
Benji,31559560.0,0.0, 1974,500000.0,31559560.0,31059560.0
Open Water,30500882.0,25017759.0, 2004,500000.0,55518641.0,55018641.0
Kingdom of the Spiders,17000000.0,0.0, 1977,500000.0,17000000.0,16500000.0
Mad Hot Ballroom,8117961.0,1269620.0, 2005,500000.0,9387581.0,8887581.0
The Station Agent,5801558.0,3668651.0, 2003,500000.0,9470209.0,8970209.0
Wordplay,3121270.0,56366.0, 2006,500000.0,3177636.0,2677636.0
Beyond the Mat,2047570.0,0.0, 1999,500000.0,2047570.0,1547570.0
The Singles Ward,1250798.0,0.0, 2002,500000.0,1250798.0,750798.0
Sholem Aleichem: Laughing in the Darkness,1131261.0,0.0, 2011,500000.0,1131261.0,631261.0
Osama,1127331.0,844148.0, 2004,500000.0,1971479.0,1471479.0
Groove,1115313.0,52211.0, 2000,500000.0,1167524.0,667524.0
The R.M.,1111615.0,0.0, 2003,500000.0,1111615.0,611615.0
Twin Falls Idaho,985341.0,41887.0, 1999,500000.0,1027228.0,527228.0
Mean Creek,603951.0,744799.0, 2004,500000.0,1348750.0,848750.0
Drinking Buddies,343706.0,63394.0, 2013,500000.0,407100.0,-92900.0
Hurricane Streets,334041.0,33541.0, 1998,500000.0,367582.0,-132418.0
Never Again,307631.0,1162.0, 2002,500000.0,308793.0,-191207.0
Shichinin no samurai,271736.0,0.0, 1956,500000.0,271736.0,-228264.0
Civil Brand,254293.0,0.0, 2003,500000.0,254293.0,-245707.0
Lonesome Jim,154187.0,448602.0, 2006,500000.0,602789.0,102789.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,152449.0,0.0, 2013,500000.0,152449.0,-347551.0
The Other Dream Team,134109.0,180335.0, 2012,500000.0,314444.0,-185556.0
O Menino e o Mundo,129479.0,151488.0, 2015,500000.0,280967.0,-219033.0
Johnny Suede,55000.0,0.0, 1991,500000.0,55000.0,-445000.0
Finishing the Game,52850.0,351.0, 2007,500000.0,53201.0,-446799.0
Kiss the Bride,32033.0,0.0, 2008,500000.0,32033.0,-467967.0
The Slaughter Rule,13134.0,0.0, 2003,500000.0,13134.0,-486866.0
The Living Wake,12232.0,0.0, 2010,500000.0,12232.0,-487768.0
Scott Walker: 30 Century Man,6840.0,70281.0, 2009,500000.0,77121.0,-422879.0
The Californians,4134.0,0.0, 2005,500000.0,4134.0,-495866.0
Born to Fly: Elizabeth Streb vs. Gravity,1822.0,0.0, 2014,500000.0,1822.0,-498178.0
Detention of the Dead,1778.0,0.0, 2013,500000.0,1778.0,-498222.0
Higher Power,528.0,0.0, 2018,500000.0,528.0,-499472.0
Feng kuang de shi tou,0.0,3000000.0, 2006,500000.0,3000000.0,2500000.0
Now is Good,0.0,2141436.0, 2013,500000.0,2141436.0,1641436.0
Griffin & Phoenix,0.0,1355967.0, 2006,500000.0,1355967.0,855967.0
Everything Put Together,0.0,7890.0, 2001,500000.0,7890.0,-492110.0
Drones,0.0,0.0, 2010,500000.0,0.0,-500000.0
Enter Nowhere,0.0,0.0, 2012,500000.0,0.0,-500000.0
Girls Gone Dead,0.0,0.0, 2012,500000.0,0.0,-500000.0
Insomnia Manica,0.0,0.0, 2005,500000.0,0.0,-500000.0
America Is Still The Place,0.0,0.0, 2014,500000.0,0.0,-500000.0
The Outrageous Sophie Tucker,0.0,0.0, 2015,500000.0,0.0,-500000.0
Subconscious,0.0,0.0, 2015,500000.0,0.0,-500000.0
Roadside,0.0,0.0, 2015,500000.0,0.0,-500000.0
Diamond Ruff,0.0,0.0, 2014,500000.0,0.0,-500000.0
Love in the Time of Monsters,0.0,0.0, 2015,500000.0,0.0,-500000.0
El rey de Najayo,0.0,0.0, 2012,500000.0,0.0,-500000.0
Fight to the Finish,0.0,0.0, 2015,500000.0,0.0,-500000.0
Bucky and the Squirrels,0.0,0.0, 2013,500000.0,0.0,-500000.0
Going Under,0.0,0.0, 1990,500000.0,0.0,-500000.0
Alleluia! The Devil's Carnival,0.0,0.0, 2015,500000.0,0.0,-500000.0
Brooklyn Bizarre,0.0,0.0, 2015,500000.0,0.0,-500000.0
The Sound and the Shadow,0.0,0.0, 2014,500000.0,0.0,-500000.0
Rodeo Girl,0.0,0.0, 2015,500000.0,0.0,-500000.0
The Little Ponderosa Zoo,0.0,0.0, 2015,500000.0,0.0,-500000.0
The Toxic Avenger,0.0,0.0, 1984,475000.0,0.0,-475000.0
Paranormal Activity,107918810.0,86264224.0, 2009,450000.0,194183034.0,193733034.0
Straight out of Brooklyn,2712293.0,0.0, 1991,450000.0,2712293.0,2262293.0
Brick,2075743.0,2168253.0, 2006,450000.0,4243996.0,3793996.0
Sunday,410919.0,39430.0, 1997,450000.0,450349.0,349.0
Conversations with Other Women,379418.0,918327.0, 2006,450000.0,1297745.0,847745.0
Siakh lokhamim: ha'slilim ha'gnouzim,41260.0,1243.0, 2015,450000.0,42503.0,-407497.0
Poultrygeist: Night of the Chicken Dead,13804.0,8819.0, 2008,450000.0,22623.0,-427377.0
As It Is in Heaven,13486.0,0.0, 2014,450000.0,13486.0,-436514.0
Mutual Friends,0.0,0.0, 2014,450000.0,0.0,-450000.0
Rise Of the Entrepreneur - The Search For A Better Way,0.0,0.0, 2014,450000.0,0.0,-450000.0
42nd Street,1438000.0,843000.0, 1933,439000.0,2281000.0,1842000.0
Metropolitan,2938000.0,0.0, 1990,430000.0,2938000.0,2508000.0
Moartea domnului Lazarescu,80301.0,501003.0, 2006,425000.0,581304.0,156304.0
Gory Gory Hallelujah,12604.0,0.0, 2005,425000.0,12604.0,-412396.0
Blue Ruin,258384.0,178618.0, 2014,420000.0,437002.0,17002.0
Napoleon Dynamite,44540956.0,1581757.0, 2004,400000.0,46122713.0,45722713.0
Monty Python and the Holy Grail,3427696.0,1601252.0, 1975,400000.0,5028948.0,4628948.0
Quinceanera,1692693.0,1104506.0, 2006,400000.0,2797199.0,2397199.0
Dogtown and Z-Boys,1293295.0,307271.0, 2002,400000.0,1600566.0,1200566.0
Heroes,655538.0,0.0, 2008,400000.0,655538.0,255538.0
Tarnation,592014.0,570000.0, 2004,400000.0,1162014.0,762014.0
I Want Your Money,433588.0,0.0, 2010,400000.0,433588.0,33588.0
E tu vivrai nel terrore - L'aldilÃ,126387.0,0.0, 1983,400000.0,126387.0,-273613.0
Home Movies,89134.0,0.0, 1980,400000.0,89134.0,-310866.0
Fabled,31425.0,0.0, 2004,400000.0,31425.0,-368575.0
The Dark Hours,423.0,0.0, 2005,400000.0,423.0,-399577.0
Viskningar och rop,0.0,9071.0, 2015,400000.0,9071.0,-390929.0
My Beautiful Laundrette,0.0,0.0, 1986,400000.0,0.0,-400000.0
Show Me,0.0,0.0, 2005,400000.0,0.0,-400000.0
Pancakes,0.0,0.0, 2014,400000.0,0.0,-400000.0
Intolerance,0.0,0.0, 1916,385907.0,0.0,-385907.0
The Broadway Melody,2800000.0,1558000.0, 1929,379000.0,4358000.0,3979000.0
The Evil Dead,2400000.0,27000000.0, 1983,375000.0,29400000.0,29025000.0
Trekkies,617172.0,0.0, 1999,375000.0,617172.0,242172.0
Maniac,10000000.0,0.0, 1980,350000.0,10000000.0,9650000.0
American Ninja 2: The Confrontation,4000000.0,0.0, 1987,350000.0,4000000.0,3650000.0
Murderball,1531154.0,241825.0, 2005,350000.0,1772979.0,1422979.0
My Dog Tulip,246574.0,64317.0, 2010,350000.0,310891.0,-39109.0
51 Birch Street,84689.0,0.0, 2006,350000.0,84689.0,-265311.0
Revolution#9,9118.0,0.0, 2002,350000.0,9118.0,-340882.0
Royal Kill,0.0,0.0, 2009,350000.0,0.0,-350000.0
Rotor DR1,0.0,0.0, 2015,350000.0,0.0,-350000.0
12 Angry Men,0.0,0.0, 1957,340000.0,0.0,-340000.0
It Happened One Night,2500000.0,0.0, 1934,325000.0,2500000.0,2175000.0
Kynodontas,110248.0,1263159.0, 2010,323000.0,1373407.0,1050407.0
Tumbleweeds,1350248.0,437920.0, 1999,312000.0,1788168.0,1476168.0
Tupac Resurrection,7718961.0,89563.0, 2003,300000.0,7808524.0,7508524.0
God's Army,2637726.0,14789.0, 2000,300000.0,2652515.0,2352515.0
Pieces of April,2528664.0,1042589.0, 2003,300000.0,3571253.0,3271253.0
When The Cat's Away,1652472.0,873512.0, 1996,300000.0,2525984.0,2225984.0
Wendy and Lucy,865695.0,550351.0, 2008,300000.0,1416046.0,1116046.0
Let's Talk About Sex,373615.0,0.0, 1998,300000.0,373615.0,73615.0
Old Joy,255923.0,143985.0, 2006,300000.0,399908.0,99908.0
First Morning,87264.0,0.0, 2005,300000.0,87264.0,-212736.0
Pierrot le fou,70807.0,573.0, 2007,300000.0,71380.0,-228620.0
The Watermelon Woman,42735.0,0.0, 1997,300000.0,42735.0,-257265.0
3 Backyards,39475.0,0.0, 2011,300000.0,39475.0,-260525.0
Sisters in Law,33312.0,0.0, 2006,300000.0,33312.0,-266688.0
Nothing But a Man,17241.0,0.0, 2012,300000.0,17241.0,-282759.0
Ayurveda: Art of Being,16892.0,2050000.0, 2002,300000.0,2066892.0,1766892.0
"First Love, Last Rites",10876.0,0.0, 1998,300000.0,10876.0,-289124.0
Fighting Tommy Riley,10514.0,0.0, 2005,300000.0,10514.0,-289486.0
Locker 13,3496.0,0.0, 2014,300000.0,3496.0,-296504.0
The Looking Glass,1711.0,0.0, 2015,300000.0,1711.0,-298289.0
All You Need Is Love,0.0,3565259.0, 2014,300000.0,3565259.0,3265259.0
Death Race 2000,0.0,0.0, 1975,300000.0,0.0,-300000.0
Some Guy Who Kills People,0.0,0.0, 2012,300000.0,0.0,-300000.0
Midnight Cabaret,0.0,0.0, 2013,300000.0,0.0,-300000.0
Teeth and Blood,0.0,0.0, 2015,300000.0,0.0,-300000.0
Walking to Paris,0.0,0.0, 2015,300000.0,0.0,-300000.0
Anderson's Cross,0.0,0.0, 2010,300000.0,0.0,-300000.0
Amidst the Devil's Wings,0.0,0.0, 2015,300000.0,0.0,-300000.0
Death Calls,0.0,0.0, 2010,290000.0,0.0,-290000.0
Graduation Day,23894000.0,0.0, 1981,250000.0,23894000.0,23644000.0
Chasing Amy,12006514.0,3148581.0, 1997,250000.0,15155095.0,14905095.0
Lovely and Amazing,4210379.0,403103.0, 2002,250000.0,4613482.0,4363482.0
Sleight,3930990.0,3460.0, 2017,250000.0,3934450.0,3684450.0
Better Luck Tomorrow,3802390.0,6836.0, 2003,250000.0,3809226.0,3559226.0
The Incredibly True Adventure of Two Girls in Love,2210408.0,266747.0, 1995,250000.0,2477155.0,2227155.0
Chuck&Buck,1055671.0,102001.0, 2000,250000.0,1157672.0,907672.0
American Desi,902835.0,463400.0, 2001,250000.0,1366235.0,1116235.0
Cube,489220.0,8479845.0, 1998,250000.0,8969065.0,8719065.0
Love and Other Catastrophes,212285.0,530931.0, 1997,250000.0,743216.0,493216.0
I Married a Strange Person,203134.0,0.0, 1998,250000.0,203134.0,-46866.0
November,191862.0,0.0, 2005,250000.0,191862.0,-58138.0
Sugar Town,178095.0,0.0, 1999,250000.0,178095.0,-71905.0
Happy Valley,67665.0,0.0, 2008,250000.0,67665.0,-182335.0
The Motel,51540.0,0.0, 2006,250000.0,51540.0,-198460.0
On the Outs,49772.0,188044.0, 2005,250000.0,237816.0,-12184.0
Shotgun Stories,46026.0,238148.0, 2007,250000.0,284174.0,34174.0
Nightlights,21147.0,0.0, 2014,250000.0,21147.0,-228853.0
Test,18823.0,0.0, 2014,250000.0,18823.0,-231177.0
The Sticky Fingers of Time,18195.0,2433.0, 1999,250000.0,20628.0,-229372.0
Along the Roadside,0.0,3234.0, 2015,250000.0,3234.0,-246766.0
Sunday School Musical,0.0,0.0, 2008,250000.0,0.0,-250000.0
Rust,0.0,0.0, 2010,250000.0,0.0,-250000.0
The Christmas Bunny,0.0,0.0, 2010,250000.0,0.0,-250000.0
Ink,0.0,0.0, 2009,250000.0,0.0,-250000.0
The Frozen,0.0,0.0, 2012,250000.0,0.0,-250000.0
Jesus People,0.0,0.0, 2014,250000.0,0.0,-250000.0
Butterfly,0.0,0.0, 2010,250000.0,0.0,-250000.0
UnDivided,0.0,0.0, 2015,250000.0,0.0,-250000.0
Horse Camp,0.0,0.0, 2014,250000.0,0.0,-250000.0
Give Me Shelter,0.0,0.0, 2015,250000.0,0.0,-250000.0
Rock the House,0.0,0.0, 2011,250000.0,0.0,-250000.0
Shooting the Warwicks,0.0,0.0, 2015,250000.0,0.0,-250000.0
Western Religion,0.0,0.0, 2015,250000.0,0.0,-250000.0
4/11,0.0,0.0, 2015,250000.0,0.0,-250000.0
The Big Parade,11000000.0,11000000.0, 1925,245000.0,22000000.0,21755000.0
Little Big Top,7484.0,0.0, 2008,240000.0,7484.0,-232516.0
Bronson,104979.0,2598783.0, 2009,230000.0,2703762.0,2473762.0
Burn,1109276.0,0.0, 2012,225000.0,1109276.0,884276.0
Urbania,1032075.0,0.0, 2000,225000.0,1032075.0,807075.0
"The Beast from 20,000 Fathoms",5000000.0,0.0, 1953,210000.0,5000000.0,4790000.0
The Stewardesses,13500000.0,11500000.0, 1969,200000.0,25000000.0,24800000.0
Mad Max,8750000.0,91000000.0, 1980,200000.0,99750000.0,99550000.0
Swingers,4505922.0,2112656.0, 1996,200000.0,6618578.0,6418578.0
Per un pugno di dollari,3500000.0,16248.0, 1967,200000.0,3516248.0,3316248.0
The Grace Card,2430735.0,0.0, 2011,200000.0,2430735.0,2230735.0
She Done Him Wrong,2000000.0,0.0, 1933,200000.0,2000000.0,1800000.0
Trois,1161843.0,0.0, 2000,200000.0,1161843.0,961843.0
The Overnight,1109808.0,56188.0, 2015,200000.0,1165996.0,965996.0
Short Cut to Nirvana: Kumbh Mela,381225.0,58426.0, 2004,200000.0,439651.0,239651.0
Middle of Nowhere,236806.0,0.0, 2012,200000.0,236806.0,36806.0
Call+Response,212989.0,0.0, 2008,200000.0,212989.0,12989.0
The Business of Fancy Dancing,174682.0,0.0, 2002,200000.0,174682.0,-25318.0
Hybrid,162605.0,0.0, 2002,200000.0,162605.0,-37395.0
